#AFFY	Barcode
207413_s_at	0
207414_s_at	0
207415_at	0
207416_s_at	0
207417_s_at	1
207418_s_at	0
207419_s_at	0
207420_at	0
207421_at	1
207422_at	0
207423_s_at	0
207424_at	0
207425_s_at	0
207426_s_at	0
207427_at	0
207428_x_at	0
207429_at	0
207430_s_at	0
207431_s_at	0
207432_at	0
207433_at	0
207434_s_at	0
207435_s_at	1
207436_x_at	1
207437_at	0
207438_s_at	0
207439_s_at	0
207440_at	0
207441_at	0
207442_at	0
207443_at	0
207444_at	0
207445_s_at	0
207446_at	0
207447_s_at	0
207448_at	0
207449_s_at	0
207450_s_at	0
207451_at	0
207452_s_at	0
207453_s_at	0
207454_at	0
207455_at	0
207456_at	0
207457_s_at	0
207458_at	0
207459_x_at	0
207460_at	0
207461_at	0
207462_at	0
207463_x_at	0
207464_at	0
207465_at	0
207466_at	0
207467_x_at	0
207468_s_at	0
207469_s_at	1
207470_at	0
207471_at	0
207472_at	0
207473_at	0
207474_at	0
207475_at	0
207476_at	0
207477_at	0
207478_at	0
207479_at	0
207480_s_at	1
207481_at	0
207482_at	0
207483_s_at	1
207484_s_at	0
207485_x_at	0
207486_x_at	0
207487_at	0
207488_at	0
207489_at	0
207490_at	0
207491_at	0
207492_at	0
207493_x_at	0
207494_s_at	0
207495_at	0
207496_at	0
207497_s_at	0
207498_s_at	0
207499_x_at	0
207500_at	0
207501_s_at	1
207502_at	0
207503_at	0
207504_at	0
207505_at	0
207506_at	0
207507_s_at	1
207508_at	1
207509_s_at	0
207510_at	0
207511_s_at	0
207513_s_at	0
207514_s_at	0
207515_s_at	0
207516_at	0
207517_at	0
207518_at	1
207519_at	0
207520_at	1
207521_s_at	0
207522_s_at	1
207523_at	0
207524_at	0
207525_s_at	0
207526_s_at	0
207527_at	0
207528_s_at	0
207529_at	0
207530_s_at	0
207531_at	0
207532_at	0
207533_at	0
207534_at	0
207535_s_at	0
207536_s_at	0
207537_at	0
207538_at	0
207539_s_at	0
207540_s_at	0
207541_s_at	0
207542_s_at	0
207543_s_at	1
207544_s_at	0
207545_s_at	0
207546_at	0
207547_s_at	0
207548_at	0
207549_x_at	1
207550_at	0
207551_s_at	0
207552_at	0
207553_at	0
207554_x_at	0
207555_s_at	0
207556_s_at	0
207557_s_at	0
207558_s_at	0
207559_s_at	0
207560_at	0
207561_s_at	0
207562_at	0
207563_s_at	0
207564_x_at	1
207565_s_at	0
207566_at	0
207567_at	0
207568_at	0
207569_at	0
207570_at	0
207571_x_at	0
207572_at	0
207573_x_at	1
207574_s_at	0
207575_at	0
207576_x_at	0
207577_at	0
207578_s_at	0
207579_at	0
207580_at	0
207581_s_at	0
207582_at	0
207583_at	0
207584_at	0
207585_s_at	1
207586_at	0
207587_at	0
207588_at	0
207589_at	0
207590_s_at	0
207591_s_at	0
207592_s_at	0
207593_at	0
207594_s_at	0
207595_s_at	0
207596_at	0
207597_at	0
207598_x_at	0
207599_at	0
207600_at	0
207601_at	0
207602_at	0
207603_at	0
207604_s_at	0
207605_x_at	1
207606_s_at	0
207607_at	0
207608_x_at	0
207609_s_at	0
207610_s_at	0
207611_at	0
207612_at	0
207613_s_at	0
207614_s_at	1
207615_s_at	0
207616_s_at	0
207617_at	0
207618_s_at	0
207619_at	0
207620_s_at	0
207621_s_at	0
207622_s_at	0
207623_at	0
207624_s_at	1
207625_s_at	1
207626_s_at	0
207627_s_at	0
207628_s_at	1
207629_s_at	0
207630_s_at	0
207631_at	0
207632_at	0
207633_s_at	0
207634_at	0
207635_s_at	0
207636_at	0
207637_at	0
207638_at	0
207639_at	0
207640_x_at	0
207641_at	0
207642_at	0
207643_s_at	0
207644_at	0
207645_s_at	0
207646_s_at	0
207647_at	0
207648_at	0
207649_at	0
207650_x_at	0
207651_at	0
207652_s_at	0
207653_at	0
207654_x_at	0
207655_s_at	0
207656_s_at	0
207657_x_at	0
207658_s_at	0
207659_s_at	0
207660_at	0
207661_s_at	0
207662_at	0
207663_x_at	0
207664_at	0
207665_at	0
207666_x_at	0
207667_s_at	0
207668_x_at	1
207669_at	0
207670_at	0
207671_s_at	0
207672_at	1
207673_at	0
207674_at	0
207675_x_at	0
207676_at	0
207677_s_at	0
207678_s_at	0
207679_at	0
207680_x_at	0
207681_at	0
207682_s_at	0
207683_at	0
207684_at	0
207685_at	0
207686_s_at	0
207687_at	0
207688_s_at	1
207689_at	0
207690_at	0
207691_x_at	0
207692_s_at	0
207693_at	0
207694_at	0
207695_s_at	0
207696_at	0
207697_x_at	0
207698_at	0
207699_at	0
207700_s_at	0
207701_at	0
207702_s_at	0
207703_at	0
207704_s_at	0
207705_s_at	0
207706_at	0
207707_s_at	1
207708_at	0
207709_at	0
207710_at	0
207711_at	0
207712_at	0
207713_s_at	0
207714_s_at	0
207715_at	0
207716_at	0
207717_s_at	0
207718_x_at	0
207719_x_at	0
207720_at	0
207721_x_at	1
207722_s_at	0
207723_s_at	0
207724_s_at	0
207725_at	0
207726_at	0
207727_s_at	0
207728_at	0
207729_at	0
207730_x_at	1
207731_at	1
207732_s_at	1
207733_x_at	0
207734_at	0
207735_at	0
207736_s_at	0
207737_at	0
207738_s_at	1
207739_s_at	0
207740_s_at	0
207741_x_at	0
207742_s_at	0
207743_at	0
207744_at	1
207745_at	0
207746_at	0
207747_s_at	0
207748_at	0
207749_s_at	0
207750_at	0
207751_at	0
207752_x_at	0
207753_at	0
207754_at	0
207755_at	0
207756_at	0
207757_at	0
207758_at	0
207759_s_at	0
207760_s_at	1
207761_s_at	1
207762_at	0
207763_at	0
207764_s_at	1
207765_s_at	0
207766_at	0
207767_s_at	0
207768_at	0
207769_s_at	0
207770_x_at	0
207771_at	0
207772_s_at	0
207773_x_at	0
207774_at	0
207775_at	0
207776_s_at	1
207777_s_at	0
207778_at	0
207779_at	0
207780_at	0
207781_s_at	1
207782_s_at	1
207783_x_at	1
207784_at	0
207785_s_at	0
207786_at	0
207787_at	0
207788_s_at	0
207789_s_at	0
207790_at	0
207791_s_at	1
207792_at	0
207793_s_at	0
207794_at	0
207795_s_at	0
207796_x_at	0
207797_s_at	1
207798_s_at	0
207799_x_at	0
207800_at	0
207801_s_at	1
207802_at	0
207803_s_at	0
207804_s_at	0
207805_s_at	1
207808_s_at	0
207809_s_at	0
207810_at	0
207811_at	0
207812_s_at	1
207813_s_at	1
207814_at	0
207815_at	0
207816_at	0
207817_at	0
207818_s_at	0
207819_s_at	0
207820_at	0
207821_s_at	0
207822_at	0
207823_s_at	0
207824_s_at	0
207825_s_at	0
207826_s_at	0
207827_x_at	0
207828_s_at	1
207829_s_at	0
207830_s_at	1
207831_x_at	0
207832_at	0
207833_s_at	0
207834_at	0
207835_at	0
207836_s_at	0
207837_at	0
207838_x_at	0
207839_s_at	0
207840_at	0
207841_at	0
207842_s_at	1
207843_x_at	1
207844_at	0
207845_s_at	1
207846_at	0
207847_s_at	0
207848_at	0
207849_at	0
207850_at	0
207851_s_at	0
207852_at	0
207853_s_at	0
207854_at	0
207855_s_at	1
207856_s_at	1
207857_at	0
207858_s_at	0
207859_s_at	0
207860_at	0
207861_at	0
207862_at	0
207863_at	0
207864_at	0
207865_s_at	1
207866_at	0
207867_at	0
207868_at	0
207869_s_at	0
207870_at	0
207871_s_at	0
207872_s_at	0
207873_x_at	0
207874_s_at	0
207875_at	0
207876_s_at	0
207877_s_at	0
207878_at	0
207879_at	0
207880_at	0
207881_at	0
207882_at	0
207883_s_at	0
207884_at	0
207885_at	0
207886_s_at	0
207887_s_at	0
207888_at	0
207889_at	0
207890_s_at	0
207891_s_at	0
207892_at	0
207893_at	0
207894_s_at	0
207895_at	0
207896_s_at	0
207897_at	0
207899_at	0
207900_at	0
207901_at	0
207902_at	0
207904_s_at	0
207906_at	0
207907_at	0
207908_at	0
207909_x_at	0
207910_at	0
207911_s_at	0
207912_s_at	0
207913_at	0
207914_x_at	0
207915_at	0
207916_at	0
207917_at	0
207918_s_at	0
207919_at	0
207920_x_at	1
207921_x_at	0
207922_s_at	0
207923_x_at	0
207924_x_at	0
207925_at	0
207926_at	0
207927_at	0
207928_s_at	0
207929_at	0
207930_at	0
207931_s_at	0
207932_at	0
207933_at	0
207934_at	0
207935_s_at	0
207936_x_at	0
207937_x_at	0
207938_at	0
207939_x_at	0
207940_x_at	0
207941_s_at	1
207943_x_at	0
207944_at	0
207945_s_at	0
207946_at	0
207949_s_at	1
207950_s_at	0
207951_at	0
207952_at	0
207953_at	0
207954_at	0
207955_at	0
207956_x_at	1
207957_s_at	0
207958_at	0
207959_s_at	0
207960_at	0
207961_x_at	0
207962_at	0
207963_at	0
207964_x_at	0
207965_at	0
207966_s_at	0
207967_at	0
207968_s_at	0
207969_x_at	0
207971_s_at	0
207972_at	0
207973_x_at	0
207974_s_at	1
207976_at	0
207977_s_at	0
207978_s_at	0
207979_s_at	0
207980_s_at	1
207981_s_at	0
207982_at	0
207983_s_at	1
207984_s_at	0
207985_at	0
207986_x_at	0
207987_s_at	0
207988_s_at	1
207989_at	0
207990_x_at	0
207991_x_at	0
207992_s_at	0
207993_s_at	1
207994_s_at	0
207995_s_at	0
207996_s_at	1
207998_s_at	0
207999_s_at	0
208000_at	0
208002_s_at	0
208003_s_at	0
208004_at	0
208005_at	0
208006_at	0
208007_at	0
208008_at	0
208009_s_at	0
208010_s_at	0
208011_at	0
208012_x_at	0
208013_s_at	0
208014_x_at	0
208015_at	0
208016_s_at	0
208017_s_at	0
208018_s_at	0
208019_at	0
208020_s_at	0
208021_s_at	1
208022_s_at	0
208023_at	0
208024_s_at	0
208025_s_at	0
208026_at	0
208027_s_at	0
208028_s_at	0
208029_s_at	1
208030_s_at	1
208031_s_at	0
208032_s_at	0
208033_s_at	0
208034_s_at	0
208035_at	0
208036_at	0
208037_s_at	0
208038_at	0
208039_at	0
208040_s_at	0
208041_at	0
208042_at	0
208043_at	0
208044_s_at	0
208045_at	0
208046_at	0
208047_s_at	1
208048_at	0
208049_s_at	0
208050_s_at	1
208051_s_at	1
208052_x_at	0
208053_at	0
208054_at	0
208055_s_at	0
208056_s_at	1
208057_s_at	0
208058_s_at	0
208059_at	0
208060_at	0
208061_at	0
208062_s_at	0
208063_s_at	0
208064_s_at	0
208065_at	0
208066_s_at	1
208067_x_at	0
208068_x_at	0
208069_x_at	0
208070_s_at	1
208071_s_at	0
208072_s_at	1
208073_x_at	1
208074_s_at	0
208075_s_at	0
208076_at	0
208077_at	0
208078_s_at	0
208079_s_at	1
208080_at	0
208081_s_at	0
208082_x_at	1
208083_s_at	0
208084_at	0
208085_s_at	0
208086_s_at	1
208087_s_at	0
208088_s_at	0
208089_s_at	1
208090_s_at	0
208091_s_at	1
208092_s_at	0
208093_s_at	0
208094_s_at	0
208095_s_at	1
208096_s_at	0
208097_s_at	1
208098_at	0
208099_x_at	0
208100_x_at	0
208101_s_at	0
208102_s_at	0
208103_s_at	1
208104_s_at	0
208105_at	0
208106_x_at	0
208107_s_at	1
208108_s_at	0
208109_s_at	0
208110_x_at	0
208111_at	0
208112_x_at	0
208113_x_at	1
208114_s_at	0
208115_x_at	0
208116_s_at	0
208117_s_at	0
208118_x_at	0
208119_s_at	0
208120_x_at	1
208121_s_at	1
208122_x_at	0
208123_at	1
208124_s_at	0
208126_s_at	0
208127_s_at	0
208128_x_at	0
208129_x_at	0
208130_s_at	0
208131_s_at	0
208132_x_at	0
208133_at	0
208134_x_at	0
208135_at	0
208136_s_at	0
208137_x_at	1
208138_at	0
208139_s_at	0
208140_s_at	0
208141_s_at	1
208142_at	0
208143_s_at	0
208144_s_at	0
208145_at	0
208146_s_at	0
208147_s_at	0
208148_at	0
208149_x_at	0
208151_x_at	1
208152_s_at	0
208153_s_at	0
208154_at	0
208155_x_at	0
208156_x_at	0
208157_at	0
208158_s_at	0
208159_x_at	0
208160_at	0
208161_s_at	0
208162_s_at	0
208163_s_at	0
208164_s_at	0
208165_s_at	0
208166_at	0
208167_s_at	0
208168_s_at	0
208169_s_at	0
208170_s_at	0
208172_s_at	0
208173_at	0
208174_x_at	0
208175_s_at	0
208176_at	0
208177_at	0
208178_x_at	0
208179_x_at	0
208180_s_at	1
208181_at	1
208182_x_at	0
208183_at	0
208184_s_at	0
208185_x_at	0
208186_s_at	0
208187_s_at	0
208188_at	0
208189_s_at	0
208190_s_at	1
208191_x_at	0
208192_at	0
208193_at	0
208194_s_at	1
208195_at	0
208196_x_at	0
208198_x_at	0
208199_s_at	0
208200_at	0
208201_at	0
208202_s_at	0
208203_x_at	0
208204_s_at	0
208205_at	0
208206_s_at	0
208207_at	0
208208_at	0
208209_s_at	0
208210_at	0
208211_s_at	0
208212_s_at	0
208213_s_at	0
208214_at	0
208215_x_at	0
208216_at	0
208217_at	0
208218_s_at	0
208219_at	0
208220_x_at	0
208221_s_at	0
208222_at	0
208223_s_at	0
208224_at	0
208225_at	0
208226_x_at	0
208227_x_at	0
208228_s_at	0
208229_at	1
208230_s_at	0
208231_at	0
208232_x_at	0
208233_at	0
208234_x_at	0
208235_x_at	0
208237_x_at	0
208238_x_at	1
208239_at	0
208240_s_at	0
208241_at	0
208242_at	0
208243_s_at	0
208244_at	0
208245_at	0
208246_x_at	1
208247_at	0
208248_x_at	1
208249_s_at	0
208250_s_at	0
208251_at	0
208252_s_at	0
208253_at	0
208254_at	0
208255_s_at	0
208256_at	0
208257_x_at	0
208258_s_at	0
208259_x_at	0
208260_at	0
208261_x_at	0
208262_x_at	0
208263_at	0
208264_s_at	0
208265_at	0
208266_at	0
208267_at	0
208268_at	0
208269_s_at	0
208270_s_at	0
208271_at	0
208272_at	0
208273_at	0
208274_at	1
208275_x_at	0
208276_at	0
208277_at	0
208278_s_at	0
208279_s_at	0
208280_at	0
208281_x_at	0
208282_x_at	0
208283_at	0
208284_x_at	0
208285_at	0
208286_x_at	0
208287_at	0
208288_at	0
208289_s_at	1
208290_s_at	1
208291_s_at	0
208292_at	0
208293_x_at	0
208294_x_at	0
208295_x_at	0
208296_x_at	0
208297_s_at	1
208298_at	0
208299_at	0
208300_at	1
208301_at	0
208302_at	0
208303_s_at	0
208304_at	0
208305_at	0
208306_x_at	0
208307_at	0
208308_s_at	1
208309_s_at	0
208310_s_at	1
208311_at	0
208312_s_at	0
208313_s_at	1
208314_at	0
208315_x_at	0
208316_s_at	0
208317_at	0
208318_s_at	0
208319_s_at	1
208320_at	0
208321_s_at	0
208322_s_at	0
208323_s_at	0
208324_at	0
208325_s_at	1
208327_at	0
208328_s_at	0
208329_at	0
208330_at	0
208331_at	0
208332_at	0
208333_at	0
208334_at	0
208335_s_at	0
208336_s_at	0
208337_s_at	0
208338_at	0
208339_at	0
208340_at	0
208341_x_at	0
208342_x_at	0
208343_s_at	0
208344_x_at	0
208345_s_at	0
208346_at	0
208347_at	0
208348_s_at	0
208349_at	0
208350_at	0
208351_s_at	0
208352_x_at	0
208353_x_at	0
208354_s_at	0
208356_x_at	0
208357_x_at	0
208358_s_at	1
208359_s_at	0
208360_s_at	0
208361_s_at	0
208363_s_at	0
208364_at	0
208365_s_at	0
208366_at	0
208367_x_at	0
208368_s_at	0
208369_s_at	0
208370_s_at	1
208371_s_at	0
208372_s_at	0
208373_s_at	0
208374_s_at	1
208375_at	0
208376_at	0
208377_s_at	0
208378_x_at	0
208379_x_at	0
208380_at	0
208381_s_at	0
208382_s_at	0
208383_s_at	0
208384_s_at	0
208385_at	0
208386_x_at	0
208387_s_at	0
208388_at	0
208389_s_at	0
208390_s_at	0
208391_s_at	0
208392_x_at	0
208393_s_at	0
208394_x_at	0
208395_s_at	0
208396_s_at	1
208397_x_at	0
208398_s_at	1
208399_s_at	0
208400_at	0
208401_s_at	0
208402_at	0
208403_x_at	0
208404_x_at	0
208405_s_at	1
208406_s_at	0
208407_s_at	0
208408_at	0
208409_at	0
208410_x_at	0
208411_x_at	0
208412_s_at	0
208413_at	0
208414_s_at	0
208415_x_at	0
208416_s_at	0
208417_at	0
208420_x_at	0
208421_at	0
208422_at	0
208423_s_at	0
208424_s_at	0
208425_s_at	0
208426_x_at	0
208427_s_at	0
208428_at	0
208429_x_at	0
208430_s_at	1
208431_s_at	0
208432_s_at	0
208433_s_at	0
208434_at	0
208435_s_at	0
208436_s_at	0
208437_at	0
208438_s_at	0
208439_s_at	0
208440_at	0
208441_at	0
208442_s_at	0
208443_x_at	0
208445_s_at	0
208446_s_at	0
208447_s_at	0
208448_x_at	0
208449_s_at	0
208450_at	0
208451_s_at	0
208452_x_at	0
208453_s_at	0
208454_s_at	0
208455_at	0
208456_s_at	1
208457_at	0
208458_at	0
208459_s_at	0
208460_at	1
208461_at	0
208462_s_at	0
208463_at	0
208464_at	0
208465_at	0
208466_at	0
208467_at	1
208468_at	0
208469_s_at	0
208470_s_at	0
208471_at	0
208472_at	0
208473_s_at	0
208474_at	0
208475_at	0
208476_s_at	0
208477_at	0
208478_s_at	0
208479_at	1
208480_s_at	0
208481_at	0
208482_at	0
208483_x_at	0
208484_at	0
208485_x_at	0
208486_at	0
208487_at	0
208488_s_at	0
208489_at	0
208490_x_at	1
208491_s_at	0
208492_at	0
208493_at	0
208494_at	0
208495_at	0
208496_x_at	1
208497_x_at	0
208498_s_at	1
208499_s_at	1
208500_x_at	0
208501_at	0
208502_s_at	0
208503_s_at	0
208504_x_at	0
208505_s_at	0
208506_at	1
208507_at	0
208508_s_at	0
208509_s_at	0
208510_s_at	0
208511_at	0
208512_s_at	0
208513_at	0
208514_at	0
208515_at	0
208516_at	0
208517_x_at	1
208518_s_at	1
208519_x_at	0
208520_at	0
208521_at	0
208522_s_at	0
208523_x_at	1
208524_at	0
208525_s_at	0
208526_at	0
208527_x_at	1
208528_x_at	0
208529_at	0
208530_s_at	0
208531_at	0
208532_x_at	0
208533_at	0
208534_s_at	0
208535_x_at	0
208536_s_at	1
208537_at	0
208538_at	0
208539_x_at	0
208540_x_at	0
208541_x_at	0
208542_x_at	0
208543_at	0
208544_at	0
208545_x_at	1
208546_x_at	1
208547_at	0
208548_at	0
208549_x_at	1
208550_x_at	0
208551_at	0
208552_at	0
208553_at	1
208554_at	0
208555_x_at	0
208556_at	0
208557_at	0
208558_at	0
208559_at	0
208560_at	0
208561_at	0
208562_s_at	0
208563_x_at	0
208564_at	0
208565_at	0
208566_at	0
208567_s_at	0
208568_at	0
208569_at	1
208570_at	0
208571_at	0
208572_at	0
208573_s_at	0
208574_at	0
208575_at	0
208576_s_at	1
208577_at	1
208578_at	0
208579_x_at	1
208580_x_at	1
208581_x_at	0
208582_s_at	0
208583_x_at	1
208584_at	0
208585_at	0
208586_s_at	0
208587_s_at	0
208588_at	0
208589_at	0
208590_x_at	0
208591_s_at	0
208592_s_at	0
208593_x_at	0
208594_x_at	0
208595_s_at	0
208596_s_at	0
208597_at	0
208598_s_at	1
208599_at	0
208600_s_at	0
208601_s_at	0
208602_x_at	0
208603_s_at	0
208604_s_at	0
208605_s_at	0
208606_s_at	0
208607_s_at	0
208608_s_at	0
208609_s_at	0
208610_s_at	1
208611_s_at	0
208612_at	1
208613_s_at	0
208614_s_at	1
208615_s_at	1
208616_s_at	1
208617_s_at	1
208619_at	1
208620_at	1
208621_s_at	1
208622_s_at	1
208623_s_at	1
208624_s_at	0
208625_s_at	0
208626_s_at	1
208627_s_at	1
208628_s_at	1
208629_s_at	0
208630_at	1
208631_s_at	1
208632_at	0
208633_s_at	0
208634_s_at	1
208635_x_at	1
208636_at	1
208637_x_at	0
208638_at	1
208639_x_at	1
208640_at	1
208641_s_at	1
208642_s_at	1
208643_s_at	1
208644_at	1
208645_s_at	1
208646_at	1
208647_at	1
208648_at	0
208649_s_at	1
208650_s_at	1
208651_x_at	1
208652_at	0
208653_s_at	0
208654_s_at	1
208655_at	1
208656_s_at	1
208657_s_at	0
208658_at	0
208659_at	1
208660_at	1
208661_s_at	1
208662_s_at	1
208663_s_at	1
208664_s_at	0
208666_s_at	0
208667_s_at	1
208668_x_at	1
208669_s_at	0
208670_s_at	1
208671_at	1
208672_s_at	1
208673_s_at	1
208674_x_at	1
208675_s_at	0
208676_s_at	0
208677_s_at	0
208678_at	1
208679_s_at	1
208680_at	1
208682_s_at	0
208683_at	1
208684_at	0
208685_x_at	1
208686_s_at	1
208687_x_at	1
208688_x_at	1
208689_s_at	1
208690_s_at	1
208691_at	1
208692_at	1
208693_s_at	1
208694_at	1
208695_s_at	1
208696_at	1
208697_s_at	1
208698_s_at	1
208699_x_at	0
208700_s_at	1
208701_at	1
208702_x_at	1
208703_s_at	1
208704_x_at	1
208705_s_at	1
208706_s_at	1
208707_at	0
208708_x_at	1
208709_s_at	1
208710_s_at	1
208711_s_at	0
208712_at	0
208713_at	1
208714_at	1
208715_at	0
208716_s_at	1
208717_at	1
208718_at	1
208719_s_at	1
208720_s_at	1
208721_s_at	0
208722_s_at	0
208723_at	0
208724_s_at	1
208725_at	0
208726_s_at	1
208727_s_at	1
208728_s_at	1
208729_x_at	1
208730_x_at	0
208731_at	1
208732_at	0
208733_at	0
208734_x_at	1
208735_s_at	0
208736_at	1
208737_at	1
208738_x_at	1
208739_x_at	1
208740_at	1
208741_at	0
208742_s_at	1
208743_s_at	1
208744_x_at	0
208745_at	1
208746_x_at	1
208747_s_at	0
208748_s_at	0
208749_x_at	1
208750_s_at	1
208751_at	0
208752_x_at	1
208753_s_at	1
208754_s_at	1
208755_x_at	1
208756_at	1
208757_at	0
208758_at	1
208759_at	0
208760_at	0
208761_s_at	1
208762_at	0
208763_s_at	0
208764_s_at	1
208765_s_at	1
208766_s_at	1
208767_s_at	1
208768_x_at	1
208769_at	0
208770_s_at	1
208771_s_at	1
208772_at	1
208773_s_at	0
208774_at	1
208775_at	1
208776_at	0
208777_s_at	1
208778_s_at	1
208779_x_at	1
208780_x_at	1
208781_x_at	1
208782_at	0
208783_s_at	1
208784_s_at	0
208785_s_at	0
208786_s_at	0
208787_at	1
208788_at	1
208789_at	0
208790_s_at	0
208791_at	0
208792_s_at	0
208793_x_at	1
208794_s_at	1
208795_s_at	1
208796_s_at	0
208797_s_at	1
208798_x_at	1
208799_at	1
208800_at	0
208801_at	1
208802_at	0
208803_s_at	1
208804_s_at	1
208805_at	1
208806_at	0
208807_s_at	0
208808_s_at	1
208809_s_at	1
208810_at	1
208811_s_at	1
208812_x_at	1
208813_at	0
208814_at	0
208815_x_at	1
208816_x_at	1
208817_at	0
208818_s_at	0
208819_at	1
208820_at	1
208821_at	1
208822_s_at	1
208823_s_at	0
208824_x_at	0
208825_x_at	1
208826_x_at	1
208827_at	1
208828_at	0
208829_at	1
208830_s_at	0
208831_x_at	0
208832_at	0
208833_s_at	1
208834_x_at	1
208835_s_at	1
208836_at	1
208837_at	1
208838_at	1
208839_s_at	0
208840_s_at	1
208841_s_at	1
208842_s_at	1
208843_s_at	0
208844_at	1
208845_at	1
208846_s_at	1
208847_s_at	1
208848_at	0
208849_at	1
208850_s_at	0
208851_s_at	0
208852_s_at	1
208853_s_at	1
208854_s_at	1
208855_s_at	1
208856_x_at	1
208857_s_at	1
208858_s_at	1
208859_s_at	1
208860_s_at	0
208861_s_at	1
208862_s_at	0
208863_s_at	1
208864_s_at	1
208865_at	1
208866_at	0
208867_s_at	1
208868_s_at	0
208869_s_at	0
208870_x_at	1
208871_at	0
208872_s_at	0
208873_s_at	1
208874_x_at	0
208875_s_at	1
208876_s_at	1
208877_at	0
208878_s_at	0
208879_x_at	0
208880_s_at	1
208881_x_at	1
208882_s_at	1
208883_at	0
208884_s_at	1
208885_at	0
208886_at	1
208887_at	0
208888_s_at	0
208889_s_at	0
208890_s_at	0
208891_at	0
208892_s_at	0
208893_s_at	0
208894_at	0
208895_s_at	1
208896_at	1
208897_s_at	1
208898_at	1
208899_x_at	1
208900_s_at	1
208901_s_at	1
208902_s_at	0
208903_at	0
208904_s_at	1
208905_at	1
208906_at	1
208907_s_at	0
208908_s_at	0
208909_at	1
208910_s_at	1
208911_s_at	0
208912_s_at	1
208913_at	1
208914_at	0
208915_s_at	0
208916_at	0
208917_x_at	0
208918_s_at	0
208919_s_at	1
208920_at	0
208921_s_at	1
208922_s_at	0
208923_at	1
208924_at	0
208925_at	0
208926_at	0
208927_at	1
208928_at	0
208929_x_at	1
208930_s_at	1
208931_s_at	1
208932_at	0
208933_s_at	0
208934_s_at	1
208935_s_at	1
208936_x_at	0
208937_s_at	0
208938_at	0
208939_at	1
208940_at	0
208941_s_at	0
208942_s_at	1
208943_s_at	1
208944_at	0
208945_s_at	0
208946_s_at	0
208947_s_at	0
208948_s_at	1
208949_s_at	0
208950_s_at	1
208951_at	1
208952_s_at	0
208953_at	0
208954_s_at	0
208955_at	1
208956_x_at	1
208957_at	0
208958_at	0
208959_s_at	1
208960_s_at	0
208961_s_at	1
208962_s_at	1
208963_x_at	1
208964_s_at	1
208965_s_at	0
208966_x_at	0
208967_s_at	1
208968_s_at	1
208969_at	1
208970_s_at	1
208971_at	0
208972_s_at	1
208973_at	0
208974_x_at	1
208975_s_at	1
208977_x_at	1
208978_at	0
208979_at	1
208980_s_at	1
208981_at	0
208982_at	0
208983_s_at	0
208984_x_at	0
208985_s_at	0
208986_at	1
208987_s_at	0
208988_at	1
208989_s_at	0
208990_s_at	1
208991_at	1
208992_s_at	0
208993_s_at	1
208994_s_at	1
208995_s_at	1
208996_s_at	0
208997_s_at	1
208998_at	1
208999_at	1
209000_s_at	0
209001_s_at	1
209002_s_at	0
209003_at	0
209004_s_at	0
209005_at	0
209006_s_at	0
209007_s_at	1
209008_x_at	1
209009_at	1
209010_s_at	0
209011_at	0
209012_at	0
209013_x_at	0
209014_at	1
209015_s_at	1
209016_s_at	1
209017_s_at	0
209018_s_at	0
209019_s_at	1
209020_at	0
209021_x_at	0
209022_at	1
209023_s_at	1
209024_s_at	1
209025_s_at	1
209026_x_at	1
209027_s_at	0
209028_s_at	0
209029_at	0
209030_s_at	0
209031_at	1
209032_s_at	1
209033_s_at	1
209034_at	1
209035_at	1
209036_s_at	1
209037_s_at	0
209038_s_at	0
209039_x_at	0
209040_s_at	0
209041_s_at	0
209042_s_at	0
209043_at	0
209044_x_at	0
209045_at	1
209046_s_at	1
209047_at	0
209048_s_at	0
209049_s_at	1
209050_s_at	0
209051_s_at	0
209052_s_at	0
209053_s_at	1
209054_s_at	1
209055_s_at	1
209056_s_at	1
209057_x_at	1
209058_at	1
209059_s_at	1
209060_x_at	0
209061_at	0
209062_x_at	0
209063_x_at	1
209064_x_at	1
209065_at	0
209066_x_at	1
209067_s_at	1
209068_at	1
209069_s_at	1
209070_s_at	0
209071_s_at	0
209072_at	0
209073_s_at	0
209074_s_at	0
209075_s_at	1
209076_s_at	1
209077_at	0
209078_s_at	0
209079_x_at	0
209080_x_at	0
209081_s_at	0
209082_s_at	0
209083_at	0
209084_s_at	0
209085_x_at	0
209086_x_at	0
209087_x_at	1
209088_s_at	1
209089_at	1
209090_s_at	0
209091_s_at	1
209092_s_at	1
209093_s_at	0
209094_at	1
209095_at	1
209096_at	1
209097_s_at	0
209098_s_at	0
209099_x_at	1
209100_at	0
209101_at	1
209102_s_at	0
209103_s_at	1
209104_s_at	1
209105_at	0
209106_at	0
