#Ensembl Gene ID	Tumor Type
ENSG00000166106	Pancreas
ENSG00000166333	Pancreas
ENSG00000166341	Pancreas
ENSG00000166349	Pancreas
ENSG00000166405	Pancreas
ENSG00000166473	Pancreas
ENSG00000166828	Pancreas
ENSG00000166833	Pancreas
ENSG00000166887	Pancreas
ENSG00000166949	Pancreas
ENSG00000166963	Pancreas
ENSG00000167037	Pancreas
ENSG00000167123	Pancreas
ENSG00000167323	Pancreas
ENSG00000167475	Pancreas
ENSG00000167476	Pancreas
ENSG00000167524	Pancreas
ENSG00000167619	Pancreas
ENSG00000167880	Pancreas
ENSG00000167912	Pancreas
ENSG00000167978	Pancreas
ENSG00000167984	Pancreas
ENSG00000168014	Pancreas
ENSG00000168036	Pancreas
ENSG00000168040	Pancreas
ENSG00000168067	Pancreas
ENSG00000168267	Pancreas
ENSG00000168334	Pancreas
ENSG00000168389	Pancreas
ENSG00000168497	Pancreas
ENSG00000168521	Pancreas
ENSG00000168594	Pancreas
ENSG00000168702	Pancreas
ENSG00000168843	Pancreas
ENSG00000169330	Pancreas
ENSG00000169359	Pancreas
ENSG00000169371	Pancreas
ENSG00000169402	Pancreas
ENSG00000169435	Pancreas
ENSG00000169436	Pancreas
ENSG00000169554	Pancreas
ENSG00000169760	Pancreas
ENSG00000169862	Pancreas
ENSG00000169918	Pancreas
ENSG00000169933	Pancreas
ENSG00000169994	Pancreas
ENSG00000170166	Pancreas
ENSG00000170255	Pancreas
ENSG00000170289	Pancreas
ENSG00000170325	Pancreas
ENSG00000170396	Pancreas
ENSG00000170412	Pancreas
ENSG00000170579	Pancreas
ENSG00000170605	Pancreas
ENSG00000170613	Pancreas
ENSG00000170683	Pancreas
ENSG00000170835	Pancreas
ENSG00000170909	Pancreas
ENSG00000171017	Pancreas
ENSG00000171316	Pancreas
ENSG00000171403	Pancreas
ENSG00000171475	Pancreas
ENSG00000171488	Pancreas
ENSG00000171540	Pancreas
ENSG00000171596	Pancreas
ENSG00000171617	Pancreas
ENSG00000171657	Pancreas
ENSG00000171735	Pancreas
ENSG00000171862	Pancreas
ENSG00000171954	Pancreas
ENSG00000172232	Pancreas
ENSG00000172273	Pancreas
ENSG00000172318	Pancreas
ENSG00000172340	Pancreas
ENSG00000172379	Pancreas
ENSG00000172938	Pancreas
ENSG00000173093	Pancreas
ENSG00000173114	Pancreas
ENSG00000173157	Pancreas
ENSG00000173193	Pancreas
ENSG00000173208	Pancreas
ENSG00000173250	Pancreas
ENSG00000173572	Pancreas
ENSG00000173769	Pancreas
ENSG00000173818	Pancreas
ENSG00000173821	Pancreas
ENSG00000173898	Pancreas
ENSG00000173930	Pancreas
ENSG00000174083	Pancreas
ENSG00000174292	Pancreas
ENSG00000174348	Pancreas
ENSG00000174740	Pancreas
ENSG00000174839	Pancreas
ENSG00000174898	Pancreas
ENSG00000174957	Pancreas
ENSG00000175097	Pancreas
ENSG00000175143	Pancreas
ENSG00000175264	Pancreas
ENSG00000175309	Pancreas
ENSG00000175445	Pancreas
ENSG00000175483	Pancreas
ENSG00000175595	Pancreas
ENSG00000175619	Pancreas
ENSG00000175678	Pancreas
ENSG00000175678	Pancreas
ENSG00000175711	Pancreas
ENSG00000175894	Pancreas
ENSG00000176029	Pancreas
ENSG00000176092	Pancreas
ENSG00000176204	Pancreas
ENSG00000176406	Pancreas
ENSG00000176510	Pancreas
ENSG00000176567	Pancreas
ENSG00000176593	Pancreas
ENSG00000176595	Pancreas
ENSG00000176761	Pancreas
ENSG00000176896	Pancreas
ENSG00000177106	Pancreas
ENSG00000177275	Pancreas
ENSG00000177303	Pancreas
ENSG00000177460	Pancreas
ENSG00000177575	Pancreas
ENSG00000177694	Pancreas
ENSG00000178055	Pancreas
ENSG00000178171	Pancreas
ENSG00000178394	Pancreas
ENSG00000178467	Pancreas
ENSG00000178685	Pancreas
ENSG00000178752	Pancreas
ENSG00000178951	Pancreas
ENSG00000179144	Pancreas
ENSG00000179213	Pancreas
ENSG00000179364	Pancreas
ENSG00000179456	Pancreas
ENSG00000179743	Pancreas
ENSG00000179796	Pancreas
ENSG00000179930	Pancreas
ENSG00000180044	Pancreas
ENSG00000180144	Pancreas
ENSG00000180316	Pancreas
ENSG00000180708	Pancreas
ENSG00000180739	Pancreas
ENSG00000180785	Pancreas
ENSG00000180806	Pancreas
ENSG00000180818	Pancreas
ENSG00000180855	Pancreas
ENSG00000180900	Pancreas
ENSG00000180921	Pancreas
ENSG00000181090	Pancreas
ENSG00000181143	Pancreas
ENSG00000181215	Pancreas
ENSG00000181222	Pancreas
ENSG00000181378	Pancreas
ENSG00000181693	Pancreas
ENSG00000181698	Pancreas
ENSG00000181752	Pancreas
ENSG00000181786	Pancreas
ENSG00000181800	Pancreas
ENSG00000181961	Pancreas
ENSG00000182077	Pancreas
ENSG00000182087	Pancreas
ENSG00000182179	Pancreas
ENSG00000182261	Pancreas
ENSG00000182318	Pancreas
ENSG00000182348	Pancreas
ENSG00000182472	Pancreas
ENSG00000182584	Pancreas
ENSG00000182591	Pancreas
ENSG00000182674	Pancreas
ENSG00000182743	Pancreas
ENSG00000182752	Pancreas
ENSG00000182872	Pancreas
ENSG00000182957	Pancreas
ENSG00000183091	Pancreas
ENSG00000183117	Pancreas
ENSG00000183186	Pancreas
ENSG00000183230	Pancreas
ENSG00000183251	Pancreas
ENSG00000183313	Pancreas
ENSG00000183324	Pancreas
ENSG00000183723	Pancreas
ENSG00000183873	Pancreas
ENSG00000183963	Pancreas
ENSG00000184178	Pancreas
ENSG00000184226	Pancreas
ENSG00000184304	Pancreas
ENSG00000184465	Pancreas
ENSG00000184743	Pancreas
ENSG00000184933	Pancreas
ENSG00000185002	Pancreas
ENSG00000185010	Pancreas
ENSG00000185104	Pancreas
ENSG00000185163	Pancreas
ENSG00000185274	Pancreas
ENSG00000185294	Pancreas
ENSG00000185469	Pancreas
ENSG00000185499	Pancreas
ENSG00000185522	Pancreas
ENSG00000185634	Pancreas
ENSG00000185652	Pancreas
ENSG00000185697	Pancreas
ENSG00000185701	Pancreas
ENSG00000185875	Pancreas
ENSG00000185888	Pancreas
ENSG00000185985	Pancreas
ENSG00000185988	Pancreas
ENSG00000186110	Pancreas
ENSG00000186260	Pancreas
ENSG00000186369	Pancreas
ENSG00000186472	Pancreas
ENSG00000186648	Pancreas
ENSG00000186868	Pancreas
ENSG00000186886	Pancreas
ENSG00000186976	Pancreas
ENSG00000187258	Pancreas
ENSG00000187479	Pancreas
ENSG00000187498	Pancreas
ENSG00000187535	Pancreas
ENSG00000187796	Pancreas
ENSG00000187867	Pancreas
ENSG00000187950	Pancreas
ENSG00000187955	Pancreas
ENSG00000187994	Pancreas
ENSG00000188039	Pancreas
ENSG00000188263	Pancreas
ENSG00000188396	Pancreas
ENSG00000188729	Pancreas
ENSG00000188783	Pancreas
ENSG00000188786	Pancreas
ENSG00000188906	Pancreas
ENSG00000189127	Pancreas
ENSG00000189132	Pancreas
ENSG00000189184	Pancreas
ENSG00000189186	Pancreas
ENSG00000196116	Pancreas
ENSG00000196141	Pancreas
ENSG00000196154	Pancreas
ENSG00000196159	Pancreas
ENSG00000196171	Pancreas
ENSG00000196218	Pancreas
ENSG00000196562	Pancreas
ENSG00000196586	Pancreas
ENSG00000196646	Pancreas
ENSG00000196839	Pancreas
ENSG00000196950	Pancreas
ENSG00000196963	Pancreas
ENSG00000197016	Pancreas
ENSG00000197083	Pancreas
ENSG00000197195	Pancreas
ENSG00000197233	Pancreas
ENSG00000197238	Pancreas
ENSG00000197273	Pancreas
ENSG00000197444	Pancreas
ENSG00000197506	Pancreas
ENSG00000197561	Pancreas
ENSG00000197591	Pancreas
ENSG00000197616	Pancreas
ENSG00000197651	Pancreas
ENSG00000197694	Pancreas
ENSG00000197768	Pancreas
ENSG00000197774	Pancreas
ENSG00000197969	Pancreas
ENSG00000198046	Pancreas
ENSG00000198185	Pancreas
ENSG00000198211	Pancreas
ENSG00000198265	Pancreas
ENSG00000198300	Pancreas
ENSG00000198339	Pancreas
ENSG00000198354	Pancreas
ENSG00000198366	Pancreas
ENSG00000198574	Pancreas
ENSG00000198626	Pancreas
ENSG00000198677	Pancreas
ENSG00000198732	Pancreas
ENSG00000198785	Pancreas
ENSG00000198788	Pancreas
ENSG00000198877	Pancreas
ENSG00000198939	Pancreas
ENSG00000198947	Pancreas
ENSG00000198952	Pancreas
ENSG00000198965	Pancreas
ENSG00000198967	Pancreas
ENSG00000203786	Pancreas
ENSG00000204209	Pancreas
ENSG00000204217	Pancreas
ENSG00000204245	Pancreas
ENSG00000204246	Pancreas
ENSG00000204300	Pancreas
ENSG00000204316	Pancreas
ENSG00000204466	Pancreas
ENSG00000204490	Pancreas
ENSG00000204683	Pancreas
ENSG00000204697	Pancreas
ENSG00000204956	Pancreas
ENSG00000205221	Pancreas
ENSG00000205356	Pancreas
ENSG00000205363	Pancreas
ENSG00000206181	Pancreas
ENSG00000206190	Pancreas
ENSG00000206384	Pancreas
ENSG00000212977	Pancreas
ENSG00000213281	Pancreas
ENSG00000213420	Pancreas
ENSG00000213703	Pancreas
ENSG00000214014	Pancreas
ENSG00000214022	Pancreas
ENSG00000214567	Pancreas
ENSG00000215021	Pancreas
ENSG00000215305	Pancreas
ENSG00000215417	Pancreas
ENSG00000216671	Pancreas
ENSG00000217128	Pancreas
ENSG00000221977	Pancreas
ENSG00000232440	Pancreas
ENSG00000233556	Pancreas
ENSG00000234963	Pancreas
ENSG00000238237	Pancreas
ENSG00000238243	Pancreas
ENST00000324303	Pancreas
ENST00000326952	Pancreas
ENST00000333971	Pancreas
ENST00000340260	Pancreas
FLJ41046	Pancreas
FLJ45231	Pancreas
FLJ46536	Pancreas
LOC113386	Pancreas
LOC130951	Pancreas
LOC387720	Pancreas
Q9H5F0_HUMAN	Pancreas
ENSG00000134086	Paratesticular
ENSG00000087460	Parathyroid
ENSG00000133895	Parathyroid
ENSG00000134371	Parathyroid
ENSG00000168036	Parathyroid
ENSG00000121879	Penis
ENSG00000133703	Penis
ENSG00000174775	Penis
ENSG00000133703	Peritoneum
ENSG00000184937	Peritoneum
ENSG00000068078	Pharynx
ENSG00000105976	Pharynx
ENSG00000121879	Pharynx
ENSG00000133703	Pharynx
ENSG00000141510	Pharynx
ENSG00000141646	Pharynx
ENSG00000141736	Pharynx
ENSG00000146648	Pharynx
ENSG00000147889	Pharynx
ENSG00000157764	Pharynx
ENSG00000168036	Pharynx
ENSG00000171862	Pharynx
ENSG00000087460	Pituitary
ENSG00000133895	Pituitary
ENSG00000139687	Pituitary
ENSG00000154229	Pituitary
ENSG00000157764	Pituitary
ENSG00000168036	Pituitary
ENSG00000174775	Pituitary
ENSG00000101977	Pleura
ENSG00000120162	Pleura
ENSG00000134086	Pleura
ENSG00000134954	Pleura
ENSG00000147889	Pleura
ENSG00000168036	Pleura
ENSG00000184937	Pleura
ENSG00000186575	Pleura
ENSG00000204390	Pleura
ENSG00000096968	PolycythemiaVera
ENSG00000002822	Prostate
ENSG00000006468	Prostate
ENSG00000067082	Prostate
ENSG00000068078	Prostate
ENSG00000076242	Prostate
ENSG00000100030	Prostate
ENSG00000109670	Prostate
ENSG00000118046	Prostate
ENSG00000121879	Prostate
ENSG00000122566	Prostate
ENSG00000127946	Prostate
ENSG00000133216	Prostate
ENSG00000133703	Prostate
ENSG00000134982	Prostate
ENSG00000135828	Prostate
ENSG00000139618	Prostate
ENSG00000139687	Prostate
ENSG00000141510	Prostate
ENSG00000146648	Prostate
ENSG00000147889	Prostate
ENSG00000157554	Prostate
ENSG00000157764	Prostate
ENSG00000158715	Prostate
ENSG00000168036	Prostate
ENSG00000171656	Prostate
ENSG00000171862	Prostate
ENSG00000174775	Prostate
ENSG00000175832	Prostate
ENSG00000179362	Prostate
ENSG00000183527	Prostate
ENSG00000184012	Prostate
ENSG00000196712	Prostate
ENSG00000213281	Prostate
ENSG00000105662	SalivaryGland
ENSG00000133703	SalivaryGland
ENSG00000141510	SalivaryGland
ENSG00000146648	SalivaryGland
ENSG00000147889	SalivaryGland
ENSG00000168036	SalivaryGland
ENSG00000171862	SalivaryGland
ENSG00000174775	SalivaryGland
ENSG00000184384	SalivaryGland
ENSG00000006468	Sarcoma
ENSG00000009709	Sarcoma
ENSG00000068323	Sarcoma
ENSG00000079432	Sarcoma
ENSG00000084676	Sarcoma
ENSG00000089280	Sarcoma
ENSG00000099956	Sarcoma
ENSG00000100105	Sarcoma
ENSG00000110628	Sarcoma
ENSG00000114354	Sarcoma
ENSG00000117118	Sarcoma
ENSG00000118260	Sarcoma
ENSG00000119508	Sarcoma
ENSG00000119950	Sarcoma
ENSG00000126752	Sarcoma
ENSG00000128656	Sarcoma
ENSG00000134853	Sarcoma
ENSG00000135679	Sarcoma
ENSG00000135903	Sarcoma
ENSG00000139687	Sarcoma
ENSG00000140262	Sarcoma
ENSG00000141380	Sarcoma
ENSG00000141510	Sarcoma
ENSG00000141655	Sarcoma
ENSG00000143252	Sarcoma
ENSG00000150907	Sarcoma
ENSG00000151702	Sarcoma
ENSG00000153814	Sarcoma
ENSG00000157404	Sarcoma
ENSG00000157554	Sarcoma
ENSG00000157764	Sarcoma
ENSG00000157950	Sarcoma
ENSG00000163497	Sarcoma
ENSG00000163624	Sarcoma
ENSG00000169696	Sarcoma
ENSG00000172660	Sarcoma
ENSG00000174775	Sarcoma
ENSG00000175197	Sarcoma
ENSG00000175832	Sarcoma
ENSG00000178691	Sarcoma
ENSG00000182158	Sarcoma
ENSG00000182197	Sarcoma
ENSG00000182944	Sarcoma
ENSG00000183765	Sarcoma
ENSG00000184402	Sarcoma
ENSG00000204370	Sarcoma
ENSG00000204531	Sarcoma
ENSG00000204645	Sarcoma
ENSG00000212638	Sarcoma
ENSG00000213281	Sarcoma
ENSG00000138795	Sebaceous
ENSG00000118046	Sinonasal
ENSG00000133703	Sinonasal
ENSG00000134982	Sinonasal
ENSG00000146648	Sinonasal
ENSG00000157764	Sinonasal
ENSG00000174775	Sinonasal
ENSG00000213281	Sinonasal
ENSG00000068078	Skin
ENSG00000076242	Skin
ENSG00000083799	Skin
ENSG00000107882	Skin
ENSG00000118046	Skin
ENSG00000121879	Skin
ENSG00000128602	Skin
ENSG00000133703	Skin
ENSG00000134982	Skin
ENSG00000141510	Skin
ENSG00000141646	Skin
ENSG00000146648	Skin
ENSG00000147889	Skin
ENSG00000157404	Skin
ENSG00000157764	Skin
ENSG00000168036	Skin
ENSG00000171862	Skin
ENSG00000174775	Skin
ENSG00000185920	Skin
ENSG00000213281	Skin
ENSG00000095002	SmallIntestine
ENSG00000133703	SmallIntestine
ENSG00000133895	SmallIntestine
ENSG00000134853	SmallIntestine
ENSG00000134982	SmallIntestine
ENSG00000141646	SmallIntestine
ENSG00000147889	SmallIntestine
ENSG00000157764	SmallIntestine
ENSG00000168036	SmallIntestine
ENSG00000213281	SmallIntestine
ENSG00000039068	SoftTissue
ENSG00000099956	SoftTissue
ENSG00000108946	SoftTissue
ENSG00000121879	SoftTissue
ENSG00000133703	SoftTissue
ENSG00000133895	SoftTissue
ENSG00000134086	SoftTissue
ENSG00000134853	SoftTissue
ENSG00000134982	SoftTissue
ENSG00000139687	SoftTissue
ENSG00000141510	SoftTissue
ENSG00000146648	SoftTissue
ENSG00000147889	SoftTissue
ENSG00000157404	SoftTissue
ENSG00000157764	SoftTissue
ENSG00000168036	SoftTissue
ENSG00000171862	SoftTissue
ENSG00000174775	SoftTissue
ENSG00000179295	SoftTissue
ENSG00000186575	SoftTissue
ENSG00000196712	SoftTissue
ENSG00000213281	SoftTissue
ENSG00000026103	Testis
ENSG00000065559	Testis
ENSG00000072786	Testis
ENSG00000087460	Testis
ENSG00000118046	Testis
ENSG00000133703	Testis
ENSG00000141510	Testis
ENSG00000141646	Testis
ENSG00000157404	Testis
ENSG00000171862	Testis
ENSG00000213281	Testis
ENSG00000133703	Thymus
ENSG00000133895	Thymus
ENSG00000146648	Thymus
ENSG00000157404	Thymus
ENSG00000039068	Thyroid
ENSG00000047410	Thyroid
ENSG00000066455	Thyroid
ENSG00000078674	Thyroid
ENSG00000082805	Thyroid
ENSG00000087460	Thyroid
ENSG00000101981	Thyroid
ENSG00000105976	Thyroid
ENSG00000107789	Thyroid
ENSG00000108091	Thyroid
ENSG00000108946	Thyroid
ENSG00000114354	Thyroid
ENSG00000116062	Thyroid
ENSG00000120500	Thyroid
ENSG00000121879	Thyroid
ENSG00000122779	Thyroid
ENSG00000125454	Thyroid
ENSG00000125618	Thyroid
ENSG00000126777	Thyroid
ENSG00000127914	Thyroid
ENSG00000130288	Thyroid
ENSG00000132170	Thyroid
ENSG00000133703	Thyroid
ENSG00000134086	Thyroid
ENSG00000134489	Thyroid
ENSG00000134982	Thyroid
ENSG00000138293	Thyroid
ENSG00000141510	Thyroid
ENSG00000141646	Thyroid
ENSG00000143549	Thyroid
ENSG00000146648	Thyroid
ENSG00000147889	Thyroid
ENSG00000154803	Thyroid
ENSG00000157764	Thyroid
ENSG00000164932	Thyroid
ENSG00000165409	Thyroid
ENSG00000165731	Thyroid
ENSG00000168036	Thyroid
ENSG00000171862	Thyroid
ENSG00000174775	Thyroid
ENSG00000186575	Thyroid
ENSG00000196712	Thyroid
ENSG00000197323	Thyroid
ENSG00000198400	Thyroid
ENSG00000213281	Thyroid
ENSG00000146648	Tonsil
ENSG00000133703	Trachea
ENSG00000068078	UrinaryTract
ENSG00000116062	UrinaryTract
ENSG00000121879	UrinaryTract
ENSG00000133703	UrinaryTract
ENSG00000141510	UrinaryTract
ENSG00000147889	UrinaryTract
ENSG00000157764	UrinaryTract
ENSG00000168036	UrinaryTract
ENSG00000174775	UrinaryTract
ENSG00000141510	Vulva
ENSG00000147889	Vulva
ENSG00000171862	Vulva
ENSG00000185920	Vulva
ENSG00000114861	Leukemia
ENSG00000139687	Leukemia
ENSG00000116132	Leukemia
ENSG00000143549	Leukemia
ENSG00000171723	Leukemia
ENSG00000198795	Leukemia
ENSG00000182511	Leukemia
ENSG00000029725	Leukemia
ENSG00000130675	Leukemia
ENSG00000214827	Leukemia
ENSG00000185630	Leukemia
ENSG00000141510	Leukemia
ENSG00000007264	Leukemia
ENSG00000225227	Leukemia
ENSG00000145819	Leukemia
ENSG00000171843	Leukemia
ENSG00000085832	Leukemia
ENSG00000100345	Leukemia
ENSG00000186716	Leukemia
ENSG00000097007	Leukemia
ENSG00000179094	Leukemia
ENSG00000069399	Leukemia
ENSG00000141367	Leukemia
ENSG00000211941	Leukemia
ENSG00000145012	Leukemia
ENSG00000085276	Leukemia
ENSG00000138363	Leukemia
ENSG00000157764	Leukemia
ENSG00000133639	Leukemia
ENSG00000110092	Leukemia
ENSG00000146648	Leukemia
ENSG00000105656	Leukemia
ENSG00000128487	Leukemia
ENSG00000078403	Leukemia
ENSG00000105976	Leukemia
ENSG00000072694	Leukemia
ENSG00000118689	Leukemia
ENSG00000105639	Leukemia
ENSG00000074276	Leukemia
ENSG00000185338	Leukemia
ENSG00000107807	Leukemia
ENSG00000213281	Leukemia
ENSG00000157404	Leukemia
ENSG00000185811	Leukemia
ENSG00000099956	Leukemia
ENSG00000102010	Leukemia
ENSG00000213190	Leukemia
ENSG00000171791	Leukemia
ENSG00000102145	Leukemia
ENSG00000076242	Leukemia
ENSG00000071564	Leukemia
ENSG00000164398	Leukemia
ENSG00000141646	Leukemia
ENSG00000108292	Leukemia
ENSG00000136997	Leukemia
ENSG00000129993	Leukemia
ENSG00000104903	Leukemia
ENSG00000109220	Leukemia
ENSG00000137878	Leukemia
ENSG00000140396	Leukemia
ENSG00000149311	Leukemia
ENSG00000101336	Leukemia
ENSG00000165699	Leukemia
ENSG00000178053	Leukemia
ENSG00000105810	Leukemia
ENSG00000174775	Leukemia
ENSG00000180843	Leukemia
ENSG00000096968	Leukemia
ENSG00000126746	Leukemia
ENSG00000186051	Leukemia
ENSG00000164985	Leukemia
ENSG00000205927	Leukemia
ENSG00000171798	Leukemia
ENSG00000211455	Leukemia
ENSG00000113721	Leukemia
ENSG00000123364	Leukemia
ENSG00000062524	Leukemia
ENSG00000182866	Leukemia
ENSG00000072364	Leukemia
ENSG00000078674	Leukemia
ENSG00000070886	Leukemia
ENSG00000105619	Leukemia
ENSG00000125354	Leukemia
ENSG00000088386	Leukemia
ENSG00000169184	Leukemia
ENSG00000124795	Leukemia
ENSG00000169508	Leukemia
ENSG00000110395	Leukemia
ENSG00000117400	Leukemia
ENSG00000184702	Leukemia
ENSG00000143322	Leukemia
ENSG00000116128	Leukemia
TRB@	Leukemia
ENSG00000153944	Leukemia
ENSG00000148400	Leukemia
ENSG00000127946	Leukemia
ENSG00000070404	Leukemia
ENSG00000236548	Leukemia
ENSG00000157554	Leukemia
ENSG00000165671	Leukemia
ENSG00000137812	Leukemia
ENSG00000108091	Leukemia
ENSG00000164438	Leukemia
ENSG00000144218	Leukemia
ENSG00000172493	Leukemia
ENSG00000103653	Leukemia
ENSG00000137497	Leukemia
ENSG00000120156	Leukemia
ENSG00000133703	Leukemia
ENSG00000165556	Leukemia
ENSG00000133392	Leukemia
ENSG00000100721	Leukemia
ENSG00000206115	Leukemia
ENSG00000027644	Leukemia
ENSG00000196588	Leukemia
ENSG00000184640	Leukemia
ENSG00000005339	Leukemia
ENSG00000067955	Leukemia
ENSG00000068078	Leukemia
ENSG00000131759	Leukemia
ENSG00000184481	Leukemia
ENSG00000079102	Leukemia
ENSG00000139880	Leukemia
ENSG00000141985	Leukemia
ENSG00000156650	Leukemia
ENSG00000138698	Leukemia
ENSG00000080224	Leukemia
ENSG00000147065	Leukemia
ENSG00000128714	Leukemia
ENSG00000106031	Leukemia
ENSG00000184771	Leukemia
ENSG00000146904	Leukemia
ENSG00000176105	Leukemia
ENSG00000143437	Leukemia
ENSG00000169071	Leukemia
ENSG00000171094	Leukemia
ENSG00000135363	Leukemia
ENSG00000196092	Leukemia
ENSG00000102034	Leukemia
ENSG00000005073	Leukemia
ENSG00000187621	Leukemia
ENSG00000100393	Leukemia
ENSG00000100815	Leukemia
ENSG00000197177	Leukemia
ENSG00000204764	Leukemia
ENSG00000083168	Leukemia
ENSG00000162367	Leukemia
ENSG00000140464	Leukemia
ENSG00000049540	Leukemia
ENSG00000172409	Leukemia
ENSG00000114354	Leukemia
ENSG00000196712	Leukemia
ENSG00000127152	Leukemia
ENSG00000159216	Leukemia
ENSG00000182578	Leukemia
ENSG00000171862	Leukemia
ENSG00000184937	Leukemia
ENSG00000138336	Leukemia
ENSG00000166407	Leukemia
ENSG00000182944	Leukemia
ENSG00000113916	Leukemia
ENSG00000162775	Leukemia
ENSG00000027075	Leukemia
ENSG00000181163	Leukemia
ENSG00000002834	Leukemia
ENSG00000147889	Leukemia
ENSG00000147548	Leukemia
ENSG00000187239	Leukemia
ENSG00000108924	Leukemia
ENSG00000163902	Leukemia
ENSG00000204580	Leukemia
ENSG00000116062	Leukemia
ENSG00000116251	Leukemia
ENSG00000196090	Leukemia
ENSG00000123388	Leukemia
ENSG00000133216	Leukemia
ENSG00000109906	Leukemia
ENSG00000198900	Leukemia
ENSG00000123473	Leukemia
ENSG00000007237	Leukemia
ENSG00000162434	Leukemia
ENSG00000118971	Leukemia
ENSG00000110619	Leukemia
ENSG00000213672	Leukemia
ENSG00000128713	Leukemia
ENSG00000089280	Leukemia
ENSG00000070371	Leukemia
ENSG00000109670	Leukemia
ENSG00000167460	Leukemia
ENSG00000198400	Leukemia
ENSG00000196914	Leukemia
ENSG00000130396	Leukemia
ENSG00000172660	Leukemia
ENSG00000164078	Leukemia
ENSG00000178105	Leukemia
ENSG00000179348	Leukemia
ENSG00000134853	Leukemia
ENSG00000130382	Leukemia
ENSG00000147050	Leukemia
ENSG00000092445	Leukemia
ENSG00000119866	Leukemia
ENSG00000073921	Leukemia
ENSG00000110713	Leukemia
ENSG00000136754	Leukemia
ENSG00000126883	Leukemia
ENSG00000119335	Leukemia
ENSG00000139083	Leukemia
ENSG00000118058	Leukemia
ENSG00000122779	Leukemia
ENSG00000163655	Leukemia
ENSG00000078399	Leukemia
ENSG00000122025	Leukemia
ENSG00000114999	Leukemia
ENSG00000179295	Leukemia
ENSG00000142611	Leukemia
ENSG00000160613	Lymphoma
ENSG00000110987	Lymphoma
ENSG00000109471	Lymphoma
ENSG00000139687	Lymphoma
ENSG00000213066	Lymphoma
ENSG00000133703	Lymphoma
ENSG00000026103	Lymphoma
ENSG00000113263	Lymphoma
ENSG00000211677	Lymphoma
ENSG00000141510	Lymphoma
ENSG00000097007	Lymphoma
ENSG00000068078	Lymphoma
ENSG00000023445	Lymphoma
ENSG00000211941	Lymphoma
ENSG00000185499	Lymphoma
ENSG00000168421	Lymphoma
ENSG00000168036	Lymphoma
ENSG00000157764	Lymphoma
ENSG00000184771	Lymphoma
ENSG00000198286	Lymphoma
ENSG00000162924	Lymphoma
ENSG00000196092	Lymphoma
ENSG00000146648	Lymphoma
ENSG00000121741	Lymphoma
ENSG00000077782	Lymphoma
ENSG00000048462	Lymphoma
ENSG00000119537	Lymphoma
ENSG00000142867	Lymphoma
ENSG00000185338	Lymphoma
ENSG00000213281	Lymphoma
ENSG00000119397	Lymphoma
ENSG00000096384	Lymphoma
ENSG00000165025	Lymphoma
ENSG00000163518	Lymphoma
ENSG00000182578	Lymphoma
ENSG00000095002	Lymphoma
ENSG00000157404	Lymphoma
ENSG00000171862	Lymphoma
ENSG00000185811	Lymphoma
ENSG00000099956	Lymphoma
ENSG00000184937	Lymphoma
ENSG00000171791	Lymphoma
ENSG00000156976	Lymphoma
ENSG00000076242	Lymphoma
ENSG00000077150	Lymphoma
ENSG00000113916	Lymphoma
ENSG00000103522	Lymphoma
ENSG00000027075	Lymphoma
ENSG00000136997	Lymphoma
ENSG00000121879	Lymphoma
ENSG00000080824	Lymphoma
ENSG00000137193	Lymphoma
ENSG00000181163	Lymphoma
ENSG00000149311	Lymphoma
ENSG00000147889	Lymphoma
ENSG00000116062	Lymphoma
ENSG00000072274	Lymphoma
ENSG00000174775	Lymphoma
ENSG00000096968	Lymphoma
ENSG00000211455	Lymphoma
ENSG00000118971	Lymphoma
ENSG00000211610	Lymphoma
ENSG00000109670	Lymphoma
ENSG00000110777	Lymphoma
ENSG00000179583	Lymphoma
ENSG00000172175	Lymphoma
ENSG00000196531	Lymphoma
ENSG00000110367	Lymphoma
ENSG00000083799	Lymphoma
ENSG00000134853	Lymphoma
ENSG00000198339	Lymphoma
